c_elementvalue_id;ad_client_id;ad_org_id;isactive;created;createdby;updated;updatedby;value;name;description;accounttype;accountsign;isdoccontrolled;c_element_id;issummary;validfrom;validto;postactual;postbudget;postencumbrance;poststatistical;isbankaccount;c_bankaccount_id;isforeigncurrency;c_currency_id;showelement;showvaluecond;elementlevel;nomanualacct;datevuseauto
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5270;Neben-u.Bezugskosten bez.Teile;Neben-u.Bezugskosten bez.Teile;E;N;N;D871D9715A904125974B545FC0FF1290;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5290;Bestandsänderung bez.Teile;Bestandsänderung bez.Teile;E;N;N;D871D9715A904125974B545FC0FF1291;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5300;Hilfsstoffe;Hilfsstoffe;E;N;N;D871D9715A904125974B545FC0FF1292;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5370;Neben-u.Bezugskosten Hilfsstoffe;Neben-u.Bezugskosten Hilfsstoffe;E;N;N;D871D9715A904125974B545FC0FF1293;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5390;Bestandsänderung Hilfsstoffe;Bestandsänderung Hilfsstoffe;E;N;N;D871D9715A904125974B545FC0FF1294;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5400;Betriebsstoffe;Betriebsstoffe;E;N;N;D871D9715A904125974B545FC0FF1295;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5470;Neben-u.Bezugskosten Betriebsstoffe;Neben-u.Bezugskosten Betriebsstoffe;E;N;N;D871D9715A904125974B545FC0FF1296;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5490;Bestandsänderung Betriebsstoffe;Bestandsänderung Betriebsstoffe;E;N;N;D871D9715A904125974B545FC0FF1297;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5500;Verbrauchs-u.Verpackungsmaterial;Verbrauchs-u.Verpackungsmaterial;E;N;N;D871D9715A904125974B545FC0FF1298;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5530;Übrige Materialien;Übrige Materialien;E;N;N;D871D9715A904125974B545FC0FF1299;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5540;Betriebsapotheke;Betriebsapotheke;E;N;N;D871D9715A904125974B545FC0FF1300;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5550;Reinigungsmaterial;Reinigungsmaterial;E;N;N;D871D9715A904125974B545FC0FF1301;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5570;Neben-u.Bezugskosten überige Mat.;Neben-u.Bezugskosten überige Mat.;E;N;N;D871D9715A904125974B545FC0FF1302;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5590;Bestandsänderung übrige Materialien;Bestandsänderung übrige Materialien;E;N;N;D871D9715A904125974B545FC0FF1303;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5600;Brennstoffe;Brennstoffe;E;N;N;D871D9715A904125974B545FC0FF1304;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5610;Treibstoffe;Treibstoffe;E;N;N;D871D9715A904125974B545FC0FF1305;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5620;Andere Energieträger (sonst.bez.L.);Andere Energieträger (sonst.bez.L.);E;N;N;D871D9715A904125974B545FC0FF1306;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5630;Strom (sonst.bezogene Leistungen);Strom (sonst.bezogene Leistungen);E;N;N;D871D9715A904125974B545FC0FF1307;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5640;Gas (sonst.bezogene Leistungen);Gas (sonst.bezogene Leistungen);E;N;N;D871D9715A904125974B545FC0FF1308;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5650;Wasser (sonst.bezogene Leistungen);Wasser (sonst.bezogene Leistungen);E;N;N;D871D9715A904125974B545FC0FF1309;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5670;Neben-u.Bezugskosten and.Energietr.;Neben-u.Bezugskosten and.Energietr.;E;N;N;D871D9715A904125974B545FC0FF1310;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5690;Bestandsänderung and.Energieträger;Bestandsänderung and.Energieträger;E;N;N;D871D9715A904125974B545FC0FF1311;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5700;Lohnbearbeitung;Lohnbearbeitung;E;N;N;D871D9715A904125974B545FC0FF1312;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5710;Bauleistungen von Sub.§19 Abs. 1a;Bauleistungen von Sub.§19 Abs. 1a;E;N;N;D871D9715A904125974B545FC0FF1313;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5711;Bauleistungen §19 Abs. 1a (AGH);Bauleistungen §19 Abs. 1a (AGH);E;N;N;D871D9715A904125974B545FC0FF1314;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5720;Leiharbeit;Leiharbeit;E;N;N;D871D9715A904125974B545FC0FF1315;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5730;Sonst.bezog.Herstellungsleistungen;Sonst.bezog.Herstellungsleistungen;E;N;N;D871D9715A904125974B545FC0FF1316;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5770;Neben-u.Bezugsk. sonst.bez.Herst.;Neben-u.Bezugsk. sonst.bez.Herst.;E;N;N;D871D9715A904125974B545FC0FF1317;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5790;Bestandsänderung sonst.bez.Herst.;Bestandsänderung sonst.bez.Herst.;E;N;N;D871D9715A904125974B545FC0FF1318;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5800;Skontoertrag 0 %;Skontoertrag 0 %;R;N;N;D871D9715A904125974B545FC0FF1319;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5810;Skontoertrag 10 %;Skontoertrag 10 %;R;N;N;D871D9715A904125974B545FC0FF1320;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5813;Skontoertrag 13%;Skontoertrag 13%;R;N;N;D871D9715A904125974B545FC0FF1321;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5820;Skontoertrag 20 %;Skontoertrag 20 %;R;N;N;D871D9715A904125974B545FC0FF1322;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5830;Skontoerträge igE m.Vst 20 %;Skontoerträge igE m.Vst 20 %;R;N;N;D871D9715A904125974B545FC0FF1323;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5831;Skontoerträge igE m.VSt 10 %;Skontoerträge igE m.VSt 10 %;R;N;N;D871D9715A904125974B545FC0FF1324;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5832;Skontoerträge igE m.VSt 0 %;Skontoerträge igE m.VSt 0 %;R;N;N;D871D9715A904125974B545FC0FF1325;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5833;Skontoerträge igE m.Vst.14 %;Skontoerträge igE m.Vst.14 %;R;N;N;D871D9715A904125974B545FC0FF1326;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5834;Skontoerträge igE o.VSt 20 %;Skontoerträge igE o.VSt 20 %;R;N;N;D871D9715A904125974B545FC0FF1327;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5835;Skontoerträge igE o.VSt 10 %;Skontoerträge igE o.VSt 10 %;R;N;N;D871D9715A904125974B545FC0FF1328;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5836;Skontoerträge igE o.Vst 0 %;Skontoerträge igE o.Vst 0 %;R;N;N;D871D9715A904125974B545FC0FF1329;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5837;Skontoerträge igE o.Vst. 14 %;Skontoerträge igE o.Vst. 14 %;R;N;N;D871D9715A904125974B545FC0FF1330;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5840;Skontoerträge Rohstoffe,Waren u.Ma;Skontoerträge Rohstoffe,Waren u.Ma;R;N;N;D871D9715A904125974B545FC0FF1331;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5841;Skontoerträge Fertig- u.Einzelteile;Skontoerträge Fertig- u.Einzelteile;R;N;N;D871D9715A904125974B545FC0FF1332;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5842;Skontoerträge Hilfsstoffe;Skontoerträge Hilfsstoffe;R;N;N;D871D9715A904125974B545FC0FF1333;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5843;Skontoerträge Betriebsstoffe;Skontoerträge Betriebsstoffe;R;N;N;D871D9715A904125974B545FC0FF1334;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5844;Skontoerträge Sonstige Materialien;Skontoerträge Sonstige Materialien;R;N;N;D871D9715A904125974B545FC0FF1335;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5845;Skontoerträge Brenn- u.Treibstoffe;Skontoerträge Brenn- u.Treibstoffe;R;N;N;D871D9715A904125974B545FC0FF1336;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5846;Skontoerträge Waren;Skontoerträge Waren;R;N;N;D871D9715A904125974B545FC0FF1337;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5847;Skontoerträge Sonst.bez.Herstellung;Skontoerträge Sonst.bez.Herstellung;R;N;N;D871D9715A904125974B545FC0FF1338;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5850;Skontoertrag Bauleistungen §19/1a;Skontoertrag Bauleistungen §19/1a;R;N;N;D871D9715A904125974B545FC0FF1339;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5851;Skontoertrag 10% Rev.Charge Leist.;Skontoertrag 10% Rev.Charge Leist.;R;N;N;D871D9715A904125974B545FC0FF1340;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5852;Skontoertrag 20% Rev.Charge Leist.;Skontoertrag 20% Rev.Charge Leist.;R;N;N;D871D9715A904125974B545FC0FF1341;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5855;Skontoertrag 20% §19/1d;Skontoertrag 20% §19/1d;R;N;N;D871D9715A904125974B545FC0FF1342;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5856;Skontoertrag Anzahlungen;Skontoertrag Anzahlungen;R;N;N;D871D9715A904125974B545FC0FF1343;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;5900;Aufwandstellenverrechnung;Aufwandstellenverrechnung;R;N;N;D871D9715A904125974B545FC0FF1344;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6000;Löhne;Löhne;E;N;N;D871D9715A904125974B545FC0FF1345;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6020;Zulagen u. Zuschläge Arbeiter;Zulagen u. Zuschläge Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1346;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6025;Entfernungszulage Arbeiter;Entfernungszulage Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1347;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6030;Lehrlingsentschädigung Arbeiter;Lehrlingsentschädigung Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1348;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6040;Hilfslöhne Arbeiter;Hilfslöhne Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1349;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6050;Nichtleistungslöhne Arbeiter;Nichtleistungslöhne Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1350;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6060;Urlaube Arbeiter;Urlaube Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1351;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6065;Urlaubskasse Arbeiter;Urlaubskasse Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1352;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6068;Dotierung Urlaubsrückstellung Arb.;Dotierung Urlaubsrückstellung Arb.;E;N;N;D871D9715A904125974B545FC0FF1353;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6069;Auflösung Urlaubsrückstellung Arb.;Auflösung Urlaubsrückstellung Arb.;E;N;N;D871D9715A904125974B545FC0FF1354;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6070;Fremdlöhne Arbeiter;Fremdlöhne Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1355;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6080;Erstattung EFZG Arbeiter;Erstattung EFZG Arbeiter;R;N;N;D871D9715A904125974B545FC0FF1356;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6090;Sonderzahlungen Arbeiter;Sonderzahlungen Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1357;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6110;Provisionen, Prämien Arbeiter;Provisionen, Prämien Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1358;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6130;Jubiläumsgeld Auszahlung Arbeiter;Jubiläumsgeld Auszahlung Arbeiter;E;N;N;D871D9715A904125974B545FC0FF1359;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6150;Dot.Rückstell.f.Jubiläumsgeld Arb.;Dot.Rückstell.f.Jubiläumsgeld Arb.;E;N;N;D871D9715A904125974B545FC0FF1360;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6160;Aufl.Rückstell.f.Jubiläumsgeld Arb.;Aufl.Rückstell.f.Jubiläumsgeld Arb.;R;N;N;D871D9715A904125974B545FC0FF1361;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6170;LohnsteuerNZ n.überwälzbar (Arb.);LohnsteuerNZ n.überwälzbar (Arb.);E;N;N;D871D9715A904125974B545FC0FF1362;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6180;Vergütung AMS Arbeiter;Vergütung AMS Arbeiter;R;N;N;D871D9715A904125974B545FC0FF1363;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6200;Gehälter;Gehälter;E;N;N;D871D9715A904125974B545FC0FF1364;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6220;Zulagen u. Zuschläge Angestellte;Zulagen u. Zuschläge Angestellte;E;N;N;D871D9715A904125974B545FC0FF1365;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6225;Entfernungszulage Angestellte;Entfernungszulage Angestellte;E;N;N;D871D9715A904125974B545FC0FF1366;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6230;Lehrlingsentschädigung Angestellte;Lehrlingsentschädigung Angestellte;E;N;N;D871D9715A904125974B545FC0FF1367;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6240;Hilfsgehälter Angestellte;Hilfsgehälter Angestellte;E;N;N;D871D9715A904125974B545FC0FF1368;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6250;Nichtleistungsgehälter Angestellte;Nichtleistungsgehälter Angestellte;E;N;N;D871D9715A904125974B545FC0FF1369;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6260;Urlaube Angestellte;Urlaube Angestellte;E;N;N;D871D9715A904125974B545FC0FF1370;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6268;Dotierung Urlaubrückstellung Ang.;Dotierung Urlaubrückstellung Ang.;E;N;N;D871D9715A904125974B545FC0FF1371;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6269;Auflösung Urlaubsrückstellung Ang.;Auflösung Urlaubsrückstellung Ang.;E;N;N;D871D9715A904125974B545FC0FF1372;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6270;Fremdgehälter Angestellte;Fremdgehälter Angestellte;E;N;N;D871D9715A904125974B545FC0FF1373;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6290;Sonderzahlungen Angestellte;Sonderzahlungen Angestellte;E;N;N;D871D9715A904125974B545FC0FF1374;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;6295;Kalkulatorische Sonderzahlungen;Kalkulatorische Sonderzahlungen;E;N;N;D871D9715A904125974B545FC0FF1375;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
